id;sc_id;name;description;type_of_strategy;underlying_id;underling_type;s_position_type;status;atm_type;expiry;strategy_tag;admin_id;expiry_type;category;min_capital;user_id;multiplier;stop_loss;target;execution_type;re_signal_count;created_by;created_at;updated_by;updated_at;delete_indicator;draw_down;strategy_source_id
67;2;JB610 Supertrend;Dual Supertrend crossover on BANKNIFTY 30-min chart. ST(6,1) fast and ST(10,3) slow. Bullish crossover enters Bull Put Spread, Bearish crossover enters Bear Call Spread. Exit on expiry or SL.;diy;2;NA;Positional;available;SpotAtm;CurrentWeek;JB610_SUPERTREND;1;CurrentWeek;inhouse;100000000;1;1;0;0;LiveTrading;1;QuantLab;2026-03-15T10:00:00Z;QuantLab;2026-03-15T10:00:00Z;N;10;0
